地段位置或門牌,總價(萬元),總面積(坪),型態,屋齡,樓別/樓高,車位數,房間數,廳數,衛浴數,管理組織,電梯,公園,火車站,美術館,音樂廳,國民運動中心,捷運,博物館,醫院,圖書館,賣場,國小,國中,轉運站,工業區,汙水處理廠,垃圾區,發電廠,墓地,機場,殯儀館,高鐵,高速&快速道路,
臺中市北區進化路３５１巷８之４號,400,24.21,公寓(5樓含以下無電梯),41,1,0,3,2,2,0,0,0.285140961,0.607235465,3.42163514,1.129428927,1.052048168,1.915703379,1.438794094,0.487246037,1.220431271,0.514408329,0.343833029,0.327990642,5.473978607,6.850167707,4.53071997,4.528818726,15.25731494,6.496761392,13.83778441,0.867993622,9.159224725,2.118632179,
臺中市北區學士路２４８巷３５號６樓之２１,219,9.57,華廈(10層含以下有電梯),26,2,0,1,1,1,1,1,0.523607974,2.004204507,2.939002272,0.665633519,0.506610385,1.25579179,0.623808538,0.446230742,0.268149148,0.153601469,0.380764462,0.677203147,4.181820866,7.538079834,4.047101258,3.585160691,16.30384248,6.258817483,12.60758542,0.671263063,8.629335329,3.562094109,
臺中市北區成功路４８８號四樓之３,1358,47.67,住宅大樓(11層含以上有電梯),2,1,1,3,2,2,1,1,0.221987169,1.468227857,1.454575205,1.133181767,1.368731708,2.911207107,1.041151428,0.741353067,0.537463678,0.220238843,0.384465453,0.988274392,3.950707524,6.986701024,2.57620804,2.574103273,17.20371231,7.907813542,13.84289174,1.403386519,7.214407948,3.733981848,
臺中市北區崇德路一段５０３巷１６弄４之４號,960,28.11,公寓(5樓含以下無電梯),36,1,0,8,4,4,0,0,0.37411863,1.890154248,3.396855746,1.05232738,0.838737057,0.846841696,1.074911083,0.886877089,0.628494632,0.207773876,0.508623778,1.127251751,4.444424303,7.763619627,4.50169539,3.449091438,15.99081835,5.800365012,12.36560822,0.941185519,9.07215955,3.524679008,
臺中市北區東成路４７巷６號５樓之１０,665,32.64,住宅大樓(11層含以上有電梯),28,1,0,3,2,2,1,1,0.769873127,0.574404238,4.2215302,1.838339973,1.696662631,1.706336514,1.732373475,1.034494592,1.478207403,0.3833228,0.617748361,0.862028383,6.116526518,7.047707441,5.33203488,5.186721784,14.49197534,5.939439176,13.8210861,1.540309708,9.960256735,1.785410023,
臺中市北區中山路３９１號２樓,1150,66.32,華廈(10層含以下有電梯),31,1,0,9,0,9,0,1,0.443926711,1.373775871,1.232359716,1.408511818,1.644773078,2.842952353,1.320413743,0.536770421,0.525607989,0.481689858,0.112890165,0.99522102,3.953831662,6.856861209,2.338965378,2.337016121,17.38626708,8.187552524,14.04219108,1.671693247,6.973030007,3.857006323,
臺中市北區太原一街１０號８樓之３　,850,38.88,住宅大樓(11層含以上有電梯),27,2,1,3,2,2,1,1,0.244697881,3.568229653,2.206941589,2.018707135,2.024655199,0.889706405,0.833694756,0.683149061,1.852135394,0.45716337,0.086688196,0.652952005,2.610787087,5.915613605,3.608169403,2.521545529,17.23972164,6.035071758,11.63277897,2.213212826,7.824129271,3.456571187,
臺中市北區北平四街５號十四樓之２１,855,27.09,住宅大樓(11層含以上有電梯),3,3,1,1,0,1,1,1,0.132023294,3.170250321,2.926031971,2.29500459,2.202153561,0.118642879,1.655094453,0.264619486,1.973636173,0.476834193,0.118642879,0.181308823,3.245947852,6.368299554,4.531347349,1.896100645,16.35703826,5.898647264,10.99921713,2.378797204,8.741442011,3.130001061,
臺中市北區育樂街５６號九樓之１１,1085,39.67,住宅大樓(11層含以上有電梯),3,2,1,2,2,1,1,1,0.061484221,1.042077584,3.53906069,1.059483077,0.897834419,1.484099993,1.338790066,0.664735133,0.989276165,0.199583441,0.68180802,0.628732562,5.313515913,7.291743969,4.663830791,4.573587256,15.27208301,6.121062057,13.40630911,0.754265394,9.302188665,2.423940851,
臺中市北區東光東街７９號十六樓之１２,220,9.06,住宅大樓(11層含以上有電梯),27,3,0,1,0,1,1,1,0.455554602,0.576536672,3.893409708,1.646642171,1.554687852,2.012214257,1.355232458,0.59660235,1.666937838,0.058145526,0.552278718,0.814118361,5.987416751,6.696939755,4.989399256,4.987636532,14.75308222,6.370051936,14.08456245,1.375805986,9.602898258,1.661732258,
臺中市北區東成路４７巷６號４樓之９,690,32.97,住宅大樓(11層含以上有電梯),28,1,0,3,2,2,1,1,0.769873127,0.574404238,4.2215302,1.838339973,1.696662631,1.706336514,1.732373475,1.034494592,1.478207403,0.3833228,0.617748361,0.862028383,6.116526518,7.047707441,5.33203488,5.186721784,14.49197534,5.939439176,13.8210861,1.540309708,9.960256735,1.785410023,
臺中市北區篤行路３８９之２號,780,32.72,公寓(5樓含以下無電梯),41,1,0,7,0,7,0,0,0.4012627,2.585384444,2.220330142,1.028644812,1.096383516,1.703974503,0.548535634,0.122448392,0.995923653,0.240803285,0.11992023,0.735876374,3.341235638,6.720165105,3.275837939,3.272960845,17.20354842,6.967282624,12.56290969,1.274159143,7.789183721,4.236054134,
臺中市北區北興街２９６巷５號３樓之３,755,38.05,華廈(10層含以下有電梯),24,1,1,3,2,1,1,1,0.521112364,2.075975009,3.241751452,0.992800521,0.805290024,0.916092256,0.961211163,0.77443272,0.571782989,0.147874549,0.476063235,1.014880907,4.249867989,7.574429332,4.339018233,3.359040473,16.15580159,5.938629463,12.32846854,0.940541764,8.896075072,3.679009407,
臺中市北區忠明路５０２之７號６樓之８,148,7.85,住宅大樓(11層含以上有電梯),27,2,0,1,0,1,1,1,0.462408855,2.793648768,2.615892276,1.258013148,1.245470171,1.275670665,0.741601711,0.118399656,1.070376301,0.173218576,0.347802069,0.977811375,3.310686651,6.658038662,3.638674303,3.027269242,16.93468967,6.616885884,12.14917653,1.434317469,8.087463802,4.230419248,
臺中市北區華美街二段８２號７樓之１９,425,17.82,華廈(10層含以下有電梯),32,2,0,2,1,1,1,1,0.114046853,3.53321502,1.796695965,2.141722311,2.206275386,1.105009397,0.592823162,0.952536245,1.580095449,0.358847163,0.333787701,0.285742946,2.248657484,5.615630338,3.100474693,2.903843957,17.780907,6.082488932,11.94716653,2.387095222,7.277755459,3.261177786,
臺中市北區漢口路四段６２號１４樓之６　,248,9.76,住宅大樓(11層含以上有電梯),25,3,0,1,1,1,1,1,0.392175912,2.894102523,3.085550908,1.510606297,1.424068588,0.899601324,1.18832262,0.319868846,1.201256111,0.322721427,0.441301369,0.626867873,3.490206315,6.774032303,4.110587316,2.679644161,16.50516348,6.163133943,11.76790286,1.604425414,8.519245002,3.812173592,
臺中市北區青島路一段２３號５樓之１,250,15.38,公寓(5樓含以下無電梯),37,1,0,2,2,1,0,0,0.216353378,2.851935207,3.215842858,2.067421281,1.948031021,0.427592081,1.687544827,0.622219182,1.712230355,0.2065856,0.427592081,0.353948762,3.559075767,6.716947673,4.611615084,2.14207059,16.13882469,5.753249539,11.18680239,2.115765547,8.918470158,3.209631617,
臺中市北區博館一街５７巷１２之２號,810,26.37,公寓(5樓含以下無電梯),41,1,0,4,0,4,0,0,0.193824727,2.482876112,1.557825875,1.409523833,1.566211951,2.115082488,0.463836748,0.712603369,1.406844835,0.113304035,0.341665925,0.782447183,3.024737989,6.39846618,2.590696252,2.587787133,17.73181431,7.128230211,12.92996419,1.70827633,7.107978875,4.160995518,
臺中市北區文昌東二街８７號,680,32.59,華廈(10層含以下有電梯),31,1,1,3,2,2,1,1,0.166672942,2.470512844,3.59369699,1.866212923,1.708768723,0.626307451,1.746279852,0.9504615,1.469482508,0.171697383,0.476936012,0.76832105,3.957208177,7.145092061,4.761790603,2.466082046,15.86561123,5.512728038,11.40909525,1.857278017,9.163527681,3.337726016,
臺中市北區太原四街８號五樓之７,214,11.6,華廈(10層含以下有電梯),26,1,0,1,0,1,0,1,0.135784991,3.384243628,2.485574034,1.854088439,1.833728366,0.86319147,0.899871454,0.525053876,1.644555666,0.330914654,0.346115036,0.592190546,2.885878436,6.177490106,3.779049987,2.506737197,16.98910953,6.185352139,11.63548214,2.022433887,8.059520631,3.698736302,
臺中市北區柳川東路四段１３號三樓之２,210,11.32,華廈(10層含以下有電梯),36,1,0,1,1,1,1,1,0.201833448,1.486963675,1.827667719,0.785579283,1.022301429,2.629107089,0.7582607,0.633022253,0.588805035,0.328630666,0.310745245,0.704656391,4.154468859,6.992087896,2.950200586,2.948090284,16.85331996,7.578620923,13.74681711,1.039188949,7.588435879,3.440351706,
臺中市北區漢口路四段４９號７樓之６,250,11.27,公寓(5樓含以下無電梯),28,2,0,1,1,1,1,0,0.259460531,2.77321755,3.182855339,1.47749547,1.371844123,0.942017451,1.295271518,0.394268704,1.141664683,0.397921083,0.309676919,0.691880187,3.623524339,6.902358241,4.208116947,2.715376352,16.386996,6.053604024,11.78080683,1.546939893,8.635827451,3.790546282,
臺中市北區太平路１１２號４樓之２,210,12,住宅大樓(11層含以上有電梯),28,1,0,1,1,1,1,1,0.210733589,1.512811352,1.966541334,0.666465421,0.90177455,2.533960244,0.680326601,0.501199215,0.658989232,0.450759973,0.199057362,0.628318955,4.239919393,6.994317966,3.089099263,3.086991191,16.72178453,7.459902888,13.71831062,0.907533663,7.727310567,3.332221564,
臺中市北區文心路四段１９０號９樓之８,540,19.84,住宅大樓(11層含以上有電梯),15,2,0,1,1,1,1,1,0.266433305,2.744586552,3.331771859,2.138845722,2.007812813,0.470117276,1.819581755,0.681361633,1.769782542,0.193407785,0.470117276,0.469619174,3.666621545,6.800574762,4.745150974,2.101831886,16.00701749,5.619655058,11.11255901,2.170084055,9.052811741,3.107440549,
臺中市北區國強街２４巷２４之１號,390,19.67,公寓(5樓含以下無電梯),39,1,0,2,1,1,0,0,0.519323189,0.809456281,3.92578444,1.560901048,1.433477898,1.730717629,1.635385229,0.811061243,1.51001041,0.232044902,0.696114748,0.834090005,5.86709632,6.977969222,5.03644631,5.034533658,14.77775648,6.128725078,13.80820861,1.268659068,9.665355392,1.888215391,
臺中市北區尚德街１０７巷５號,370,32.77,公寓(5樓含以下無電梯),42,1,0,2,2,1,0,0,0.21607791,2.356368987,2.580317026,0.827281058,0.808999374,1.515448757,0.58343102,0.372120321,0.646350535,0.358438109,0.315737375,0.624737221,3.687663675,7.052904186,3.660238765,3.395635302,16.80871808,6.590892838,12.49550381,0.997717839,8.199020801,3.972322665,
臺中市北區進化北路２３８號１９樓之２,1365,77.6,住宅大樓(11層含以上有電梯),30,3,2,1,0,1,1,1,0.445012224,1.932451405,3.242883781,0.893062419,0.685053735,1.001804124,0.912858818,0.724097358,0.467908319,0.282799298,0.380434607,0.964993755,4.382324196,7.717717213,4.351039235,3.527392734,16.07041212,5.961078347,12.48095889,0.800529059,8.930120901,3.507022201,
臺中市北區中清路一段１０８號五樓之１８,1138,62.01,住宅大樓(11層含以上有電梯),26,1,0,5,2,2,1,1,0.31976118,2.002814035,2.05570548,0.543081353,0.733595941,2.14377825,0.30700998,0.46350795,0.795856918,0.564909888,0.418909175,0.264349055,3.8637422,7.246430796,3.177223685,3.174727898,16.86914833,7.16703822,13.19246036,0.848529925,7.793007378,3.669821134,
臺中市北區育才南街１之１１號,392,13.47,公寓(5樓含以下無電梯),45,1,0,2,0,2,0,0,0.427539552,1.052672723,2.461536078,0.898255074,1.050192985,2.689016143,1.114399819,0.630896464,0.257512341,0.225261538,0.473644799,0.70113306,4.912090615,6.502996172,3.547069442,3.545355728,16.15249632,7.395521989,14.14928691,0.92998663,8.159259394,2.674644316,
臺中市北區太原八街１２８號５樓之９,588,28.24,公寓(5樓含以下無電梯),36,1,0,3,2,3,1,0,0.2391836,3.042872391,2.811186208,1.535579992,1.493411856,0.96124707,0.920617127,0.253799465,1.293792287,0.252583795,0.662514927,0.662959846,3.227259966,6.535766476,3.850406706,2.712962007,16.7938402,6.443803037,11.83366748,1.680994173,8.232748265,3.957213117,
臺中市北區漢口路四段６８號１０樓之９　,470,19.1,住宅大樓(11層含以上有電梯),25,2,1,1,1,1,1,1,0.384334635,2.886077259,3.093204467,1.505711959,1.418270381,0.904263104,1.192422808,0.320414029,1.195097373,0.323341486,0.433392373,0.632532183,3.498061322,6.782072943,4.113991783,2.684251946,16.49991712,6.158635329,11.77143498,1.598422349,8.524309559,3.813660291,
臺中市北區北興街１７３號４樓,1015,47.6,華廈(10層含以下有電梯),36,1,1,3,2,2,1,1,0.253988403,1.746366414,3.393617577,0.969224006,0.741399719,0.97147444,1.041250012,0.846529706,0.562634202,0.325388238,0.382149811,1.090910594,4.571844251,7.90320626,4.507639071,3.624560284,15.87849012,5.838293556,12.52753548,0.816452356,9.098102137,3.372474247,
臺中市北區中清路一段７５２號五樓,520,31.02,公寓(5樓含以下無電梯),40,1,0,3,1,2,0,0,0.240521196,3.12842736,2.934512494,1.920102127,1.834770736,0.496010286,1.361971844,0.594517438,1.610248222,0.40938804,0.37522852,0.216005113,3.300234078,6.516220433,4.28005644,2.273792979,16.46689765,6.08580654,11.37600365,2.014278799,8.584478362,3.473326741,
臺中市北區東光東街７９號十六樓之３,190,8.87,住宅大樓(11層含以上有電梯),27,3,0,1,1,1,1,1,0.455554602,0.576536672,3.893409708,1.646642171,1.554687852,2.012214257,1.355232458,0.59660235,1.666937838,0.058145526,0.552278718,0.814118361,5.987416751,6.696939755,4.989399256,4.987636532,14.75308222,6.370051936,14.08456245,1.375805986,9.602898258,1.661732258,
臺中市北區忠明路４３２號１２樓之２,1415,90.6,住宅大樓(11層含以上有電梯),31,3,0,6,6,6,1,1,0.17738233,3.122483319,2.484039782,1.567537216,1.588757061,1.247971614,0.524580038,0.266806665,1.433220561,0.505358809,0.543244728,0.695377541,2.926723882,6.276992018,3.447314802,2.904843457,17.21243724,6.49415889,12.03224622,1.775948078,7.813657699,3.864079259,
臺中市北區英士路１０６巷１５之１號,560,28.5,公寓(5樓含以下無電梯),43,1,0,3,2,2,0,0,0.361693842,2.164676121,2.033329477,0.666370042,0.826423929,2.104001213,0.380118906,0.398313089,0.84268369,0.619906437,0.263876499,0.356727893,3.704413336,7.088033923,3.144251021,3.141646509,16.98810727,7.154916088,13.05328518,0.963927207,7.742184806,3.83048529,
臺中市北區雙十路二段１０１號１４樓之１,1616,69.83,住宅大樓(11層含以上有電梯),22,3,1,4,2,2,1,1,0.077238602,1.015795964,3.146828876,0.704480478,0.594278496,1.753569643,1.004464737,0.323111948,0.758203217,0.249091335,0.64649104,0.395067468,5.028705069,7.175163293,4.270974054,4.268848294,15.62709578,6.451662568,13.47900816,0.416920853,8.909297404,2.581407606,
臺中市北區忠太東路１１９號７樓之１８,200,9.48,住宅大樓(11層含以上有電梯),26,2,0,1,1,1,1,1,0.261982414,2.988068716,2.708274175,1.458054773,1.43797268,1.102014759,0.772477407,0.166863769,1.253705296,0.234022769,0.532282025,0.803614451,3.179748068,6.509810419,3.700890183,2.837250546,16.92486614,6.581934062,11.96297169,1.626793536,8.099009737,4.061512634,
臺中市北區陝西東四街４８之３號,395,26.25,公寓(5樓含以下無電梯),39,1,0,3,2,1,0,0,0.066342726,3.392172857,2.67374128,1.932300114,1.87919493,0.611617789,1.154590247,0.614939976,1.669910968,0.201812973,0.376601375,0.326827169,3.049732887,6.294721827,4.047749001,2.321961094,16.7351687,6.13503551,11.44831823,2.065045165,8.32158197,3.629028277,
臺中市北區育德路２１１號４樓,595,24.64,公寓(5樓含以下無電梯),42,1,0,3,2,2,0,0,0.310117569,2.715994567,1.888004612,1.3631999,1.475725913,1.842886727,0.194562939,0.510735457,1.408639532,0.208454114,0.471972455,0.627301129,2.985945155,6.370039893,2.897917079,2.894935741,17.62297138,6.920231948,12.62502962,1.640222622,7.369794551,4.087272534,
臺中市北區福壽街１１之３號,645,26.94,華廈(10層含以下有電梯),38,1,0,3,2,2,1,1,0.065017304,3.259145605,2.839277253,2.322548125,2.237753883,0.145952083,1.619718675,0.197884858,2.012154372,0.417739033,0.125716991,0.188297481,3.157404248,6.281203664,4.478956319,1.877349151,16.43681927,5.839718441,10.99212005,2.416634914,8.669351888,3.15602976,
臺中市北區中清路一段８２６巷２０號三樓,880,29.13,公寓(5樓含以下無電梯),40,1,0,4,4,4,0,0,0.23186158,3.06398137,3.029553106,2.26453669,2.161990547,0.163077787,1.70099236,0.358035207,1.930339941,0.47138059,0.163077787,0.223405591,3.351681786,6.472828951,4.594081979,1.925339502,16.26255339,5.863103709,11.01036494,2.335587745,8.827029347,3.103621666,
臺中市北區大仁街６６號５樓之６,715,27.27,華廈(10層含以下有電梯),15,1,1,2,2,1,1,1,0.160129565,2.442135002,1.546042749,1.380383873,1.540806283,2.152284067,0.499898441,0.705635621,1.388729133,0.084129281,0.351176742,0.823471654,3.063713849,6.436494872,2.587950528,2.585065771,17.70483059,7.169218304,12.96397469,1.680402412,7.115192111,4.199095828,
臺中市北區美德街３５１號５樓,500,24.25,公寓(5樓含以下無電梯),43,1,0,4,0,4,0,0,0.434093755,2.622714469,2.149669857,1.070175714,1.150623842,1.741804338,0.483329028,0.164515366,1.060424577,0.172746455,0.196089036,0.769503105,3.287194469,6.668144409,3.200998527,3.198110958,17.2718105,7.042097306,12.58895918,1.325160724,7.711393877,4.277824541,
臺中市北區育興街３１號四樓,422,27.88,公寓(5樓含以下無電梯),38,1,0,3,2,1,0,0,0.102283213,0.879504703,3.52661949,1.101104582,0.967717083,1.630078609,1.395582794,0.600818628,1.089452419,0.302311436,0.629323763,0.521009647,5.402278158,7.130443147,4.646956927,4.64490683,15.2281314,6.23508701,13.56956536,0.804657681,9.283838174,2.28301886,
臺中市北區民權路３５９巷１之３號,450,26.63,公寓(5樓含以下無電梯),42,1,0,3,2,1,0,0,0.217769903,2.622983675,1.843445409,1.294238633,1.416875899,1.934928142,0.287207175,0.475664564,1.362441449,0.227005484,0.387092691,0.712662608,3.061333732,6.445084958,2.871399759,2.868461853,17.57436226,7.013648635,12.7104362,1.576884631,7.367059112,4.173455396,
臺中市北區民權路３５９巷１６之４號,520,27.08,公寓(5樓含以下無電梯),42,1,0,3,1,1,0,0,0.286290389,2.690337241,1.836135824,1.37964947,1.499138453,1.872869489,0.213301827,0.545198439,1.439127172,0.256723337,0.473530605,0.627611245,2.974627581,6.358423944,2.84610516,2.843126618,17.65274567,6.938736317,12.6638412,1.660759072,7.321394287,4.088204191,
臺中市北區柳川西路四段１號八樓之１４,408,15.04,住宅大樓(11層含以上有電梯),36,2,0,2,2,1,1,1,0.183978876,1.515287838,1.773542842,0.817986955,1.054686111,2.642112575,0.766820734,0.676242334,0.601726453,0.264673073,0.3744795,0.712977102,4.094234542,7.0270702,2.897681998,2.895540638,16.91522519,7.606570904,13.72385417,1.080881858,7.53604005,3.504085535,
