地段位置或門牌,總價(萬元),總面積(坪),總價/總面積,型態,屋齡,樓別/樓高,車位數,房間數,廳數,衛浴數,管理組織,電梯,公園,火車站,美術館,音樂廳,國民運動中心,捷運站,博物館,醫院,圖書館,賣場,國小,國中,轉運站,工業區,汙水處理廠,垃圾場,發電廠,墓地,殯儀館,機場,高速/快速道路,高鐵,
桃園市大園區埔心里29鄰埔心96之24號,281,26.7,10.52434457,公寓(5樓含以下無電梯),27,1,1,1,1,1,1,0,2.961595401,10.1910707,2.66178279,8.452746101,7.493453072,1.060893699,2.71746457,3.076334874,3.230659261,4.3952605,0.641246056,4.111972343,3.95381921,7.677799534,3.832566268,6.602824196,8.715953987,3.39515219,7.639402319,4.057829759,5.879849135,3.577945433,
桃園市龍潭區凌雲里29鄰竹龍路67巷1號,270,25.52,10.5799373,公寓(5樓含以下無電梯),39,1,0,3,1,1,0,0,1.755289134,5.973810226,5.152182488,1.609823778,5.056625006,11.20135008,7.543327324,1.302865313,1.952816193,0.912007309,1.206792286,1.094999959,2.0278951,6.614751406,4.048656475,12.8561119,23.67614204,2.085326234,12.28542235,23.66293669,5.930274274,16.16174243,
桃園市楊梅區裕新里10鄰裕成南路375號,250,23.62,10.58425064,住宅大樓(11層含以上有電梯),25,2,0,2,2,1,1,1,1.951502056,2.074500842,10.80885684,7.131405115,5.50477701,10.05566752,3.423574225,1.120117504,1.390777344,1.074325384,1.422751795,1.047048616,7.602603741,3.285789404,3.459139372,7.218135305,18.21189141,4.457040513,11.20094831,21.55869096,1.365616492,14.0092163,
桃園市龍潭區八德里39鄰梅龍路558巷6號,220,20.78,10.58710298,華廈(10層含以下有電梯),27,1,0,2,2,1,1,1,3.282229747,4.762544114,6.678028034,3.023837698,4.469166844,10.55429,6.164199806,2.319526345,3.185527309,2.425754019,0.674107121,1.780826547,3.482568837,5.304445577,3.212185999,11.32629882,22.17824686,1.953330918,11.67992366,22.92458191,4.43611172,15.35464309,
桃園市楊梅區頭湖里11鄰湖山街18巷17號,230,21.68,10.60885609,公寓(5樓含以下無電梯),25,1,0,2,2,1,1,0,1.802201296,2.931792465,14.57976347,11.10169045,9.195697332,12.3541449,5.40681607,3.873239606,2.727457324,2.850509382,2.283379994,2.856130314,10.26217141,6.023372221,2.545133623,4.083864866,15.31369478,1.100836461,13.40322531,22.38880299,4.66192137,15.22168235,
桃園市楊梅區青山里20鄰青山五街10巷17號,470,44.06,10.6672719,住宅大樓(11層含以上有電梯),26,1,0,4,2,2,1,1,1.55040051,1.325968341,11.64013535,7.130886256,3.961832501,7.362865748,0.947042643,1.58396254,1.683652224,1.441877024,1.225296168,1.562112168,5.339487105,0.606892736,0.907364969,6.95121446,17.22659361,6.264194549,8.495476345,18.83235717,0.47286825,11.26458929,
桃園市楊梅區金溪里1鄰三民東路232號,290,27.17,10.67353699,公寓(5樓含以下無電梯),25,1,0,3,2,2,1,0,0.396802858,1.95474169,9.849480138,5.932070785,3.562483304,8.517457568,2.88723073,1.977122448,1.659641417,1.824134101,0.651303548,0.584475112,6.408672252,2.159998826,2.411976367,8.315719746,18.95890901,4.82894677,9.674795235,20.44818345,1.297431924,12.84562956,
桃園市平鎮區義興里36鄰延平路二段21巷43弄20衖14號,206,19.23,10.7124285,華廈(10層含以下有電梯),27,1,1,3,1,2,1,1,0.46786885,1.311750614,7.938209023,1.769498676,1.76945586,2.314173124,5.242382407,0.244247914,1.019753168,0.455399271,0.322114011,0.547482571,1.198031047,4.221980909,5.029281129,6.003006608,16.63416211,7.185045599,3.453086838,14.74106264,2.649126458,7.271026953,
桃園市平鎮區新貴里28鄰關爺北路26巷16號,280,26.09,10.73208126,公寓(5樓含以下無電梯),40,1,0,3,2,1,0,0,0.823098944,2.646413727,9.516689744,3.214909649,2.104018457,4.117470814,5.107152579,1.973364951,0.952312286,1.676493276,0.791848475,1.528324687,2.597076881,4.293898447,3.42435257,7.470491346,17.61353338,5.715828285,5.184181617,16.5899634,2.933332346,9.182409119,
桃園市桃園區東山里2鄰鎮江街49號,120,11.17,10.74306177,華廈(10層含以下有電梯),40,1,0,1,1,1,0,1,1.048082694,0.520183072,2.814425739,1.217976269,0.702392492,8.786267131,0.741191086,0.74589085,0.542486817,0.254310365,0.240769729,0.563882602,0.664524328,1.231513868,0.873291359,3.12287833,5.95365822,1.040540512,3.133216149,12.6646487,5.135208338,10.54091065,
桃園市楊梅區青山里23鄰青山六街1巷16號,445,41.42,10.74360212,住宅大樓(11層含以上有電梯),26,2,1,3,2,2,1,1,1.553782792,1.396932612,11.66996568,7.198699393,4.029770641,7.424980773,0.937326511,1.509969975,1.745777309,1.509626566,1.213616065,1.538396005,5.398034329,0.678613009,0.90670662,6.891881261,17.1885368,6.191128367,8.556333269,18.87264666,0.498615061,11.3081046,
桃園市桃園區朝陽里12鄰民生路484號,500,46.27,10.80613789,住宅大樓(11層含以上有電梯),24,3,3,2,2,2,1,1,0.593883348,1.229881896,3.186928116,1.965215572,1.012938913,8.829022554,1.049438755,0.144661147,0.537939932,0.278514795,0.401614238,0.753286937,1.074515034,2.094558457,1.74101339,2.699719526,5.649474459,1.778544609,2.467704171,11.79843245,4.325949202,9.893094513,
桃園市八德區興仁里8鄰中山路165號,475,43.84,10.83485401,華廈(10層含以下有電梯),28,1,0,3,2,2,0,1,2.168509373,6.707894093,5.313568972,6.8097275,7.768018742,7.892087769,1.840168291,4.546929233,0.261050233,1.065250764,0.257120227,0.381052063,6.809770762,7.356086073,3.677724819,8.111661275,13.97710751,3.28216656,8.065642525,17.74827467,4.410632873,12.0221558,
桃園市平鎮區義民里20鄰環南路二段13號,538,49.59,10.84896148,住宅大樓(11層含以上有電梯),29,3,1,3,2,2,1,1,0.53926861,1.943273502,8.402736749,2.409193192,2.263289982,2.87566912,4.624435085,0.448311638,1.018696513,1.015195753,0.421306017,0.621407795,1.533476956,4.050342728,4.51260273,6.62379982,17.27385399,7.285875077,4.029086102,15.21716814,2.26593301,7.692612987,
桃園市八德區大榮里15鄰自強街8號,360,33.11,10.87284808,華廈(10層含以下有電梯),26,2,0,3,2,2,1,1,1.263446828,2.667346309,0.54050016,2.14124959,3.865282535,8.10578683,2.378572553,1.916287922,1.22357662,0.441472073,0.235011405,0.44638985,2.609153577,2.714779774,2.923420321,5.954889273,9.135623123,3.6320024,6.096967014,14.16703176,6.157243484,10.20003265,
桃園市龍潭區聖德里20鄰湧光路577巷3弄2衖12之4號,515,46.95,10.96911608,華廈(10層含以下有電梯),28,1,1,3,2,1,1,1,2.252748085,3.918831807,6.929524445,2.934502733,2.995917057,9.140625326,5.637539048,1.938393269,1.937302005,1.600009282,0.69912895,2.647923367,3.401535178,4.63711102,1.900762928,11.38680741,21.94609676,3.464802453,10.24721529,21.57447393,4.364061876,14.04568998,
桃園市楊梅區裕新里12鄰裕成南路376號,100,9.1,10.98901099,住宅大樓(11層含以上有電梯),24,1,0,1,1,1,1,1,1.956663247,1.983086,10.89456033,7.21002242,5.52409719,10.02387422,3.36083198,1.040665092,1.312506663,0.98771879,1.350530522,0.968995365,7.681699621,3.247386208,3.398636672,7.129648618,18.12093829,4.411795677,11.16775338,21.50069962,1.324870069,13.95512737,
桃園市平鎮區東安里25鄰龍南路430巷54弄5號,381,34.66,10.99249856,華廈(10層含以下有電梯),28,1,0,4,1,2,0,1,3.259560945,4.607586944,7.698355436,4.972342694,4.264208002,6.177225467,4.884971475,3.193152477,2.062930567,3.123009021,0.222368827,0.352064349,4.663907976,6.669740957,5.390329908,8.065405772,16.39324836,2.294102171,6.827328716,17.88334563,3.361097294,11.11860163,
桃園市中壢區五權里21鄰正光三街70巷22之4號,500,45.45,11.00110011,公寓(5樓含以下無電梯),28,1,1,3,2,1,1,0,1.273201638,2.079446358,6.83187426,2.163101002,1.097224835,1.812868279,5.251918703,0.335356316,2.508291339,0.768860752,0.581198205,0.734652913,0.291521027,3.976157282,5.164098465,5.64269153,16.57190601,6.610518936,2.887861498,13.643554,1.673533889,6.06863199,
桃園市平鎮區新安里36鄰龍南路654巷60弄14號,455,41.35,11.00362757,華廈(10層含以下有電梯),21,1,1,3,2,2,1,1,2.844720405,5.011375768,7.682855278,5.362373877,4.576227037,6.56758665,4.732177375,3.507453063,2.260318467,3.452733112,0.429946736,0.516767448,5.070662774,6.985606772,4.967323626,8.33401995,16.41022392,1.886096485,7.188771595,18.1705121,3.000019542,11.47458133,
桃園市龍潭區龍祥里1鄰干城路380之1號,330,29.92,11.02941176,公寓(5樓含以下無電梯),28,1,0,3,2,2,0,0,1.889731895,5.540980991,5.285761732,1.281976844,4.150999379,10.22326866,7.291737559,0.289428968,1.178107832,1.23187557,0.463808951,2.064643255,1.746113019,6.283386414,3.382336619,12.98692069,22.59967124,3.268184736,11.27879646,22.695828,5.590149248,15.2534362,
桃園市龜山區龜山里17鄰永吉街128號,285,25.82,11.03795507,公寓(5樓含以下無電梯),24,1,0,3,2,1,0,0,1.539706711,3.098339971,5.205411967,3.301864677,2.274530108,6.397836628,2.234931212,0.650576483,0.820556217,0.189531469,0.234496412,0.489497849,3.415389212,2.676199235,2.531011633,3.092624497,4.711639532,1.865389943,3.890626958,14.25414385,7.398862872,12.26376758,
桃園市楊梅區永平里15鄰青山三街89號,500,45.21,11.05950011,華廈(10層含以下有電梯),26,2,1,3,2,2,1,1,1.42325876,1.317327889,11.53246631,7.204471026,3.934041734,7.452801598,1.070090083,1.563502981,1.636624168,1.416051225,1.095280017,1.434103942,5.437203061,0.673043834,1.034395107,7.009607061,17.3243891,6.222213861,8.588124444,18.95248021,0.602350065,11.38203411,
桃園市桃園區青溪里25鄰鎮三街118巷1之3號,250,22.6,11.0619469,公寓(5樓含以下無電梯),43,1,0,3,2,2,0,0,1.008430956,1.244594213,3.452050973,1.959349489,0.514370615,8.350559443,0.543990416,0.679126116,0.088485504,0.805981637,0.194496779,0.484498012,1.253228674,1.909292986,1.526139407,2.416963363,5.307249443,1.372426082,2.393384241,12.1167897,4.775475352,10.413009,
桃園市楊梅區裕新里7鄰裕成南路335號,330,29.7,11.11111111,住宅大樓(11層含以上有電梯),25,1,0,3,2,2,1,1,1.939916542,2.120028313,10.76289142,7.087269527,5.485374664,10.06169049,3.447405696,1.155086651,1.435172783,1.114206345,1.435718733,1.091482042,7.558319845,3.295974949,3.481651427,7.264468103,18.25789107,4.489006348,11.20769148,21.57918211,1.378288563,14.0275009,
桃園市蘆竹區上竹里19鄰竹中街75號,470,42.3,11.11111111,住宅大樓(11層含以上有電梯),9,2,1,2,1,1,1,1,3.296882978,6.157375872,4.326309971,3.417164981,4.158806923,5.167337876,3.971768016,4.213502494,0.811958455,0.362133964,0.731745629,0.942847106,3.708260683,5.367586594,3.047702473,3.591288752,8.280963802,3.758675398,5.030315397,7.203242353,0.902866988,5.167337876,
桃園市平鎮區復興里10鄰文化街265號,750,66.72,11.24100719,華廈(10層含以下有電梯),28,1,1,4,1,3,1,1,0.351389165,2.254193535,7.849357377,2.567054849,1.928930734,2.635427963,4.446182998,0.546021503,1.885967686,0.275605329,0.268606185,0.298598271,0.768591541,3.996553511,4.348833563,6.492332463,17.33096126,7.624181138,3.775352901,14.66043843,1.559411884,7.080717239,
桃園市楊梅區青山里10鄰青山二街382號,300,26.5,11.32075472,住宅大樓(11層含以上有電梯),27,2,0,2,2,1,1,1,1.534381598,1.240285729,11.59138034,7.060257478,3.877764182,7.301246552,0.980952704,1.668317598,1.604419741,1.358156373,1.227970859,1.577820989,5.283331629,0.530896419,0.931792702,7.029093674,17.28446148,6.345178749,8.435683166,18.80043979,0.472940385,11.22866937,
桃園市龍潭區三林里8鄰富華街三林段96巷4號,303.3,26.67,11.37232846,華廈(10層含以下有電梯),27,1,0,3,2,2,0,1,1.942156149,9.340958929,1.703938697,2.604927223,7.886849901,13.76042596,7.435655483,3.58989943,3.069055693,2.042099168,1.482361291,1.540448747,2.240080472,10.04398719,2.701632391,16.33237867,24.88999425,4.507028724,14.74827998,26.17592321,6.596552844,18.86337474,
桃園市楊梅區金溪里16鄰三民路二段119巷8號,360,31.59,11.3960114,住宅大樓(11層含以上有電梯),25,1,0,2,2,2,1,1,2.333838104,3.931155588,8.825551958,5.237038686,4.921096395,10.42088702,4.707398918,2.903617326,3.356752314,2.948311455,2.278062077,0.499101371,5.698712288,4.127728533,3.556537827,9.210612699,20.18075589,3.101708076,11.57786341,22.43916103,2.65042801,14.83530529,
桃園市楊梅區梅溪里13鄰三元街161巷4號,500,43.85,11.40250855,華廈(10層含以下有電梯),26,1,1,3,2,2,1,1,0.624554592,1.821005051,10.81993707,6.901910255,4.064055985,8.335059361,2.053095107,1.226428247,1.815281345,1.428205032,0.200802159,0.385163174,6.368725147,1.605425905,2.04336631,7.370858057,17.98817383,5.66612683,9.482866344,19.98182557,0.479409569,12.40142481,
桃園市平鎮區廣仁里39鄰大昌路57巷31號,310,27.16,11.41384389,公寓(5樓含以下無電梯),28,1,0,3,2,2,0,0,0.747239428,2.281910552,9.024708109,2.809353239,2.78987405,3.435454108,4.497753513,0.945461844,0.774478874,1.288709918,0.493320403,1.063400947,2.171782362,3.849357828,3.911382593,7.093586049,17.60716513,6.825127732,4.574897969,15.8356724,2.158025329,8.32774037,
桃園市楊梅區青山里27鄰青山六街29巷10號,375,32.8,11.43292683,華廈(10層含以下有電梯),27,2,0,3,2,2,1,1,1.493380338,1.409320116,11.62440735,7.250779858,4.032516214,7.483763469,0.997927336,1.480792239,1.738290784,1.513362912,1.147612895,1.469591311,5.459658753,0.72380054,0.970955276,6.906604184,17.22769153,6.152447271,8.616211001,18.94138051,0.568045258,11.37621374,
桃園市平鎮區新富里18鄰新富三街30號,630,54.98,11.45871226,住宅大樓(11層含以上有電梯),28,2,1,3,2,2,1,1,0.500013625,1.644977408,8.570424999,2.184669347,2.407055946,2.908445905,5.097712652,0.708914856,0.405928503,0.642562206,0.878659479,0.417279557,1.557236481,4.471312203,4.450789806,6.481338576,16.96118999,6.676033149,4.022875886,15.36588402,2.739611689,7.915373983,
桃園市楊梅區永寧里14鄰環南路99巷1弄3號,380,33.12,11.47342995,華廈(10層含以下有電梯),27,2,0,3,2,2,1,1,2.398334468,1.456833438,11.76482699,8.138405754,6.369643811,10.48878102,3.557923164,1.255812711,0.450220659,0.866098236,0.595513483,0.231897961,8.446979375,3.723389559,3.075880038,6.332784991,17.39959538,3.487928454,11.61520006,21.64533483,1.905683762,14.16253679,
桃園市楊梅區富岡里3鄰中華街10號,330,28.74,11.4822547,公寓(5樓含以下無電梯),26,1,1,3,2,2,0,0,0.439935118,0.115687455,16.63848672,14.74320384,12.92493007,14.18748931,7.621293122,4.504599482,0.235679511,4.524450184,0.341587783,1.112248064,12.41046417,9.254091691,5.173864236,1.376577281,11.14977236,1.769227456,15.21851618,22.08659739,8.698440279,15.78374035,
桃園市平鎮區義民里25鄰平安南街20巷23弄5之3號,380,32.93,11.53962952,公寓(5樓含以下無電梯),32,1,0,3,2,1,0,0,0.351567776,1.922126728,8.225643372,2.354763174,2.1064308,2.74065275,4.630753488,0.342288371,1.196316845,0.91202357,0.35430395,0.415078804,1.325059215,4.083526477,4.524378896,6.522559682,17.22010492,7.470816578,3.897516036,15.04134535,2.227723545,7.506446532,
桃園市龍潭區祥和里1鄰中興路55巷37號,398,34.39,11.57313172,公寓(5樓含以下無電梯),21,1,1,3,2,2,0,0,2.942472034,7.62251039,4.376141292,2.506587231,5.367057956,10.48489121,4.597708169,0.610642633,2.041615244,1.21924503,0.907638473,1.076393374,2.317100438,8.471428149,4.446856126,12.96428142,21.03248453,2.502165377,11.36604576,22.69653239,2.900402055,15.60716787,
桃園市楊梅區青山里22鄰青山六街1巷12號,480,41.42,11.58860454,住宅大樓(11層含以上有電梯),26,1,1,3,2,2,1,1,1.569093257,1.392046846,11.68061412,7.183339646,4.027085268,7.40808251,0.922378087,1.520170033,1.746118733,1.507013814,1.230756916,1.556595167,5.380526589,0.665479788,0.890457793,6.890150421,17.17984104,6.203380707,8.539191307,18.85389398,0.480005438,11.28940681,
桃園市龍潭區大平里1鄰民有三街82號,1836,158.42,11.58944578,住宅大樓(11層含以上有電梯),1,1,1,0,0,1,1,1,4.778640615,12.18315572,1.020033626,5.382856924,10.58653711,16.2431548,7.897989846,6.014789082,5.749756181,4.870380633,1.638675917,1.95927508,4.958376724,12.89885217,1.168135799,18.80226451,26.31079792,5.494761014,17.16875453,28.53329821,7.992810418,21.37003455,
桃園市中壢區新明里9鄰中明路136號,300,25.82,11.61890008,公寓(5樓含以下無電梯),39,1,0,3,2,1,0,0,0.703582204,1.303218333,6.870368407,1.40235076,0.714539916,1.366997736,5.737279065,0.414913142,2.077292447,0.232194234,0.257470164,0.210491959,0.952405753,3.469171989,5.641004658,5.207968888,16.03958027,6.568887216,2.52291012,13.68023162,2.410471238,6.190287917,
桃園市龍潭區大平里3鄰民強街31號,298,25.55,11.66340509,住宅大樓(11層含以上有電梯),24,3,1,1,0,1,1,1,5.406385716,12.81174418,1.25089388,6.02737894,11.24910268,16.91769842,8.408235082,6.689151583,6.408648549,5.501235077,2.232712394,2.632351642,5.610559889,13.51728413,0.652188044,19.46900489,26.89894669,5.924165856,17.84301137,29.20529049,8.615388994,22.04453908,
桃園市桃園區豐林里34鄰青田街191之4號,330,28.2,11.70212766,公寓(5樓含以下無電梯),41,1,0,3,2,1,0,0,0.316973336,0.861609287,1.474024242,0.781273241,2.043636757,8.920582675,1.829664737,0.480399024,1.072471923,0.110510151,0.65348977,0.703700217,0.734539487,1.424874548,1.401843785,4.401487842,7.282040172,2.043677273,4.246981586,13.00824015,5.212827715,10.04874546,
桃園市楊梅區梅溪里9鄰三元街160巷1號,423,36.11,11.71420659,華廈(10層含以下有電梯),26,2,1,3,2,2,1,1,0.678089619,1.817526782,10.87807517,6.958907112,4.089939157,8.316089394,2.000256437,1.201430241,1.829872171,1.404854082,0.247843064,0.432743872,6.344434125,1.574178798,1.992135575,7.31788079,17.93007712,5.722594854,9.462929927,19.94491098,0.460858102,12.36636833,
桃園市龜山區中興里28鄰萬壽路二段1225號,300,25.59,11.72332943,華廈(10層含以下有電梯),26,2,0,3,1,2,1,1,0.402922584,1.560424203,3.702900133,1.802462742,1.018628515,7.809980063,0.995375897,0.899493267,0.949049823,0.360550614,0.203940819,0.620958039,1.891932193,1.248207913,1.016790203,3.076297801,5.500144092,0.323861733,3.500538506,13.59290433,6.300268008,11.84118904,
桃園市桃園區龍鳳里6鄰龍鳳一街16巷1號,250,21.31,11.73158142,公寓(5樓含以下無電梯),43,1,0,3,1,1,0,0,1.255803488,3.390694265,2.501167054,3.541109213,4.22109114,6.352743999,4.263653148,1.526071415,1.082727564,0.481110285,0.938984253,1.470072507,3.036695032,4.179980054,3.48411292,3.27114674,8.737653773,4.616609681,5.148394569,11.35874762,3.279725527,7.378213209,
桃園市平鎮區復旦里11鄰文化街16巷10之4號,280,23.84,11.74496644,公寓(5樓含以下無電梯),41,1,0,3,1,10,0,0,0.938710146,2.341337137,7.291510475,2.525471882,1.594151447,2.315088327,4.736001046,0.183902586,2.385316026,0.335026371,0.361512867,0.8260647,0.22776545,4.365899354,4.647321977,6.157107464,17.07419972,7.092287237,3.404701655,14.09468133,1.301268605,6.50322816,
桃園市中壢區自信里16鄰莊敬路832號,380,32.26,11.77929324,華廈(10層含以下有電梯),27,1,0,3,2,2,0,1,1.033757527,3.192512697,4.648304294,2.849088619,3.973158759,3.419879531,4.585358889,0.287396494,0.54672929,0.225335184,0.505470939,0.703547053,3.31133298,2.224878776,3.770099202,3.13024513,12.33411292,6.319278055,3.127884028,12.98088995,3.178339453,6.860470077,
